,Rank,CV score (mean),CV score (standard deviation),Target imputation,PCA prop. var.,Imputer strategy,Feature subset,SVM kernel,SVM gamma,SVM degree,SVM C
2390,4984,0.6890727506700436,0.022785977020122937,KNN Imputation,0.8,mean,all,rbf,0.1,5,10
9489,4985,0.689073789782096,0.015862167398304806,No Imputation,0.85,median,all,rbf,10,3,1
261,4986,0.6890781323614323,0.021767384237146685,No Imputation,0.85,most_frequent,all,rbf,10,3,100
912,4987,0.6890831965202293,0.010365582641029405,KNN Imputation,0.7,median,wk_9_10,rbf,10,6,0.1
941,4988,0.689083644431642,0.015721298413792686,KNN Imputation,0.85,mean,wk_9_10,rbf,100,2,1
4839,4989,0.6890852434675132,0.1818712053222791,KNN Imputation,0.95,mean,wk_10,rbf,0.1,5,1000
2382,4990,0.689086450477128,0.01907696840625231,KNN Imputation,0.85,median,wk_10,linear,0.1,6,1000
8009,4991,0.689087005043695,0.025733275812722167,KNN Imputation,0.6,most_frequent,wk_9_10,rbf,100,4,10
9128,4992,0.6890921776312394,0.02583398464653098,No Imputation,0.8,most_frequent,wk_9_10,rbf,100,2,10
5300,4993,0.6890927673894788,0.02339702777137301,KNN Imputation,0.85,mean,all,rbf,0.1,5,100
2477,4994,0.6890936807610035,0.0253871710817158,KNN Imputation,0.9,most_frequent,wk_9_10,rbf,1,2,100
2220,4995,0.6890961309110145,0.13185594275408755,KNN Imputation,0.8,median,all,linear,1,4,10
6807,4996,0.689098630152168,0.026185116145616933,No Imputation,0.9,median,all,rbf,10,4,10
2915,4997,0.689102403258363,0.02107753992759479,KNN Imputation,0.85,most_frequent,wk_9_10,rbf,1,6,1
429,4998,0.6891029626599172,0.025289130612523972,KNN Imputation,0.85,most_frequent,wk_9_10,rbf,1,6,1000
4499,4999,0.6891053571045843,0.013728116543524049,No Imputation,0.7,most_frequent,wk_9_10,rbf,1,3,0.1
9182,5000,0.6891062715384089,0.12910515884433765,No Imputation,0.95,most_frequent,all,linear,1,6,10
4499,5001,0.6891099590064005,0.023829238528889,KNN Imputation,0.6,median,wk_9_10,rbf,100,5,1000
7201,5002,0.6891132600400567,0.04248673014443253,No Imputation,0.6,most_frequent,wk_10,linear,10,3,0.1
1365,5003,0.6891138261091028,0.1246993210522357,No Imputation,0.9,most_frequent,wk_9_10,poly,0.01,2,10
7258,5004,0.6891173545524495,0.025162848201307642,KNN Imputation,0.8,median,all,rbf,1,2,1000
1097,5005,0.6891195901413538,0.3709585756094263,KNN Imputation,0.9,most_frequent,all,poly,0.01,2,0.1
22,5006,0.6891203143498957,0.02417582244793225,KNN Imputation,0.95,most_frequent,all,rbf,100,5,1000
647,5007,0.6891221658953588,0.017785216637397114,No Imputation,0.8,median,wk_9_10,rbf,10,2,1
9586,5008,0.6891223819359141,0.17497423291489392,KNN Imputation,0.95,most_frequent,all,poly,10,4,0.01
8698,5009,0.6891234650432749,0.0255252747083023,No Imputation,0.7,median,wk_9_10,rbf,100,3,1000
1200,5010,0.6891257775050093,0.07206231310472108,No Imputation,0.85,median,wk_10,linear,100,4,0.1
5749,5011,0.6891304594128695,0.021348407874351712,KNN Imputation,0.8,median,wk_9_10,rbf,10,4,10
8772,5012,0.6891310832891574,0.02088792292595721,KNN Imputation,0.8,mean,wk_9_10,rbf,100,4,100
1117,5013,0.6891319338186699,0.025368131600674467,No Imputation,0.9,most_frequent,wk_9_10,rbf,1,3,10
802,5014,0.6891321185241416,0.04470058303112915,KNN Imputation,0.6,mean,wk_9_10,rbf,0.1,4,0.1
9188,5015,0.6891343714021009,0.027155858648872537,No Imputation,0.6,most_frequent,all,rbf,1,6,100
6983,5016,0.6891368147783075,0.022049778758031987,No Imputation,0.6,most_frequent,wk_9_10,rbf,10,5,100
7695,5017,0.6891380104829943,0.018215484216151708,No Imputation,0.6,most_frequent,all,rbf,100,6,1
7701,5018,0.6891412594921238,0.021971745896835152,No Imputation,0.95,most_frequent,all,rbf,0.1,4,100
5658,5019,0.6891425571765663,0.02325779138270054,No Imputation,0.8,most_frequent,wk_9_10,rbf,100,4,100
954,5020,0.6891440690230596,0.01799700095978953,No Imputation,0.8,most_frequent,wk_9_10,rbf,1,3,1
3978,5021,0.6891440946641275,0.024517396328862698,No Imputation,0.7,most_frequent,all,rbf,10,4,10
3543,5022,0.6891449078128712,0.01828382773992854,No Imputation,0.7,median,wk_9_10,rbf,100,3,1
6243,5023,0.6891462261447227,0.01880361969267302,No Imputation,0.7,most_frequent,wk_9_10,rbf,100,2,1
4568,5024,0.6891467722083088,0.01777995576901598,KNN Imputation,0.7,median,all,rbf,100,3,1
4557,5025,0.6891477529216846,0.019262319100678788,No Imputation,0.85,median,wk_9_10,rbf,100,3,1
9519,5026,0.6891507574490859,0.0912456032247606,KNN Imputation,0.9,mean,wk_10,rbf,1,2,10
3122,5027,0.6891549027217638,0.024532368793630896,No Imputation,0.7,mean,all,rbf,1,3,100
5704,5028,0.6891572696999793,0.021729964408543818,No Imputation,0.9,median,all,rbf,100,2,1
6459,5029,0.6891580060142702,0.036822262729138786,No Imputation,0.6,most_frequent,all,linear,0.1,6,100
1548,5030,0.6891590378521173,0.02621526202635129,No Imputation,0.95,mean,all,rbf,10,2,1000
7518,5031,0.6891596777529712,0.021295854543560224,KNN Imputation,0.95,mean,all,rbf,1,6,1
4638,5032,0.6891603277694852,0.02389650912636394,No Imputation,0.9,mean,all,rbf,10,5,10
4008,5033,0.6891611844237557,0.07945908316154647,No Imputation,0.6,median,wk_9_10,linear,0.01,5,10
6400,5034,0.6891619562032527,0.02356227853194309,No Imputation,0.95,most_frequent,all,rbf,1,5,100
1127,5035,0.6891621119276888,0.023640185348075608,KNN Imputation,0.9,mean,wk_9_10,rbf,1,6,10
4857,5036,0.6891630452374298,0.025001852842585427,No Imputation,0.85,median,all,rbf,1,2,10
6019,5037,0.6891635938609355,0.0246021853695871,KNN Imputation,0.7,mean,wk_9_10,rbf,10,6,100
8643,5038,0.6891638915069709,0.021450877384827184,KNN Imputation,0.85,mean,wk_9_10,rbf,10,4,100
3759,5039,0.689165222043339,0.07838011272847202,No Imputation,0.8,median,wk_9_10,poly,100,5,0.1
6933,5040,0.6891669010605149,0.11127000353151861,KNN Imputation,0.85,mean,wk_10,rbf,1,3,10
3689,5041,0.6891677172110399,0.023220588745346857,KNN Imputation,0.95,mean,all,rbf,100,2,10
1967,5042,0.6891689404335477,0.026520423671539454,KNN Imputation,0.95,mean,wk_9_10,rbf,1,5,10
6974,5043,0.6891711741976676,0.0254482595861729,No Imputation,0.85,most_frequent,wk_9_10,rbf,100,2,10
5344,5044,0.6891714167713906,0.025746283845704345,KNN Imputation,0.7,median,all,rbf,100,3,1000
6182,5045,0.6891745032598375,0.07056182391292873,KNN Imputation,0.7,mean,wk_10,rbf,10,3,1
3360,5046,0.6891790799595026,0.02645587162968621,No Imputation,0.7,median,all,rbf,10,5,100
3939,5047,0.6891819081607213,0.018858532514027228,No Imputation,0.9,mean,all,rbf,100,5,1
2496,5048,0.6891908530592585,0.023689078861905032,No Imputation,0.8,mean,all,rbf,1,4,100
6191,5049,0.689191246340102,0.05015469478638919,KNN Imputation,0.9,median,wk_9_10,rbf,0.01,5,0.1
3965,5050,0.6891916227516763,0.02896027102357732,No Imputation,0.9,mean,wk_9_10,rbf,100,4,100
1624,5051,0.6891920772095954,0.023476091030783776,KNN Imputation,0.8,mean,all,rbf,100,3,100
6446,5052,0.6891936648534273,0.047308189083358314,KNN Imputation,0.95,most_frequent,wk_10,rbf,0.1,3,0.01
6321,5053,0.6891960701171763,0.020176815945880958,No Imputation,0.8,mean,all,rbf,100,4,1
3313,5054,0.6891979892116175,0.025195919670548864,No Imputation,0.9,most_frequent,wk_9_10,rbf,1,2,10
2182,5055,0.6891988535341326,0.03626334461265287,No Imputation,0.6,most_frequent,all,linear,100,2,10
9236,5056,0.6891991100164045,0.031334590500265574,KNN Imputation,0.7,most_frequent,wk_9_10,rbf,1,2,10
4643,5057,0.6892016126512018,0.02727747997235739,No Imputation,0.85,median,all,rbf,100,2,100
6775,5058,0.6892043246769984,0.020133096122112,KNN Imputation,0.85,most_frequent,wk_9_10,rbf,1,5,1
4331,5059,0.6892050168398101,0.013918821207278201,KNN Imputation,0.6,median,all,rbf,10,4,0.01
4058,5060,0.6892070422270763,0.027723879982814073,KNN Imputation,0.85,most_frequent,all,rbf,10,3,100
2854,5061,0.6892159356248199,0.02551259083910182,No Imputation,0.7,median,all,rbf,1,2,10
6479,5062,0.6892201829248823,0.02564803451230941,No Imputation,0.7,most_frequent,wk_9_10,linear,0.1,4,100
6669,5063,0.6892208129007721,0.019339247309051916,KNN Imputation,0.8,most_frequent,all,rbf,100,3,1
8407,5064,0.6892210266144685,0.02477900350947743,No Imputation,0.6,median,all,rbf,100,3,100
8466,5065,0.6892246062015748,0.020712315902923675,No Imputation,0.6,mean,all,rbf,10,4,10
443,5066,0.6892268755900941,0.025788694644840935,No Imputation,0.8,mean,all,rbf,1,2,10
7107,5067,0.689229473920865,0.13300931163452773,No Imputation,0.85,most_frequent,all,linear,0.1,2,10
8658,5068,0.6892347709673631,0.020098363308208,KNN Imputation,0.6,mean,all,rbf,10,3,100
7210,5069,0.6892367751727121,0.022365766323685567,KNN Imputation,0.95,mean,all,rbf,0.1,3,10
5358,5070,0.6892378475869905,0.022037962284810673,KNN Imputation,0.7,median,wk_9_10,rbf,10,4,100
9580,5071,0.6892435926603185,0.08028123057072394,KNN Imputation,0.8,mean,wk_9_10,rbf,0.01,4,10
2785,5072,0.6892476044561346,0.07351233408753821,No Imputation,0.85,most_frequent,wk_10,rbf,100,5,0.01
1957,5073,0.6892493712497817,0.018831562072253626,No Imputation,0.6,median,wk_9_10,rbf,1,6,1
730,5074,0.6892505255829866,0.024247957501757903,No Imputation,0.8,most_frequent,all,rbf,0.1,3,10
7675,5075,0.6892543480910543,0.022033103458535153,KNN Imputation,0.85,most_frequent,all,rbf,0.1,4,10
2049,5076,0.6892570142323746,0.025493036532861956,KNN Imputation,0.95,median,all,rbf,1,2,1000
8084,5077,0.6892586291870205,0.024702821448477425,No Imputation,0.95,mean,wk_9_10,rbf,1,6,100
6574,5078,0.6892628306696951,0.01685386751920498,No Imputation,0.6,most_frequent,all,rbf,10,4,1
3937,5079,0.6892681212265214,0.018288993321522198,No Imputation,0.7,most_frequent,all,rbf,10,5,1
8717,5080,0.6892684074868488,0.018851184830322436,No Imputation,0.85,median,wk_9_10,rbf,100,2,100
2738,5081,0.6892716713065729,0.022255716841473153,No Imputation,0.85,most_frequent,all,rbf,0.1,2,100
6028,5082,0.6892730950513843,0.018419642780833072,KNN Imputation,0.9,median,wk_9_10,rbf,10,5,1
8403,5083,0.6892740140296356,0.01916424738660959,No Imputation,0.9,mean,wk_9_10,rbf,1,3,1
1811,5084,0.6892743889960598,0.024039005452143155,No Imputation,0.7,median,wk_9_10,rbf,10,6,1000
2618,5085,0.6892759014253742,0.025290707183697022,No Imputation,0.85,median,wk_9_10,rbf,1,3,100
5081,5086,0.6892764240782885,0.019657352212859032,KNN Imputation,0.7,mean,wk_9_10,rbf,10,2,1
4710,5087,0.6892769195607513,0.019527946046718557,No Imputation,0.9,mean,all,rbf,100,3,1
1720,5088,0.6892818222782827,0.11451823628782454,No Imputation,0.95,median,wk_9_10,linear,10,6,10
6347,5089,0.6892856316796425,0.026563952974619796,KNN Imputation,0.85,median,wk_9_10,rbf,1,6,10
2420,5090,0.6892859422453185,0.027919194100693184,KNN Imputation,0.8,median,all,rbf,0.1,4,1000
7756,5091,0.6892874982136938,0.0245421784552566,No Imputation,0.95,median,wk_9_10,rbf,1,3,10
5095,5092,0.689290229676764,0.02484489719062424,KNN Imputation,0.9,mean,all,rbf,1,4,1000
57,5093,0.6892976299388224,0.244100324219259,No Imputation,0.95,median,all,rbf,0.01,2,1000
1940,5094,0.6892978771700594,0.11385461103790137,No Imputation,0.95,mean,all,rbf,0.01,5,0.1
9356,5095,0.6892997837768702,0.023274749333406675,KNN Imputation,0.7,median,wk_9_10,rbf,1,5,1000
1300,5096,0.6893000618027102,0.015816151571319822,KNN Imputation,0.95,most_frequent,all,rbf,1,2,1
3091,5097,0.6893006908967214,0.030830604729469503,No Imputation,0.7,most_frequent,wk_9_10,rbf,1,3,10
5261,5098,0.6893018319998403,0.019975519447882638,KNN Imputation,0.7,median,wk_9_10,rbf,100,3,1
922,5099,0.6893046493649948,0.023659457267707327,KNN Imputation,0.6,median,all,rbf,0.1,3,0.1
3503,5100,0.689305947694258,0.025563817181147058,KNN Imputation,0.8,mean,wk_9_10,rbf,10,4,100
7901,5101,0.6893065555411393,0.12753040544070732,KNN Imputation,0.6,median,wk_10,linear,0.01,5,10
6826,5102,0.6893110143278347,0.024824243914920746,KNN Imputation,0.85,most_frequent,wk_9_10,rbf,1,4,10
5425,5103,0.68931274979104,0.0216585897418131,KNN Imputation,0.95,mean,wk_9_10,rbf,10,3,100
9913,5104,0.6893143889253974,0.025391812844649374,No Imputation,0.85,median,wk_9_10,rbf,100,4,100
5552,5105,0.6893146695507546,0.024593578572182025,No Imputation,0.6,median,wk_9_10,rbf,10,5,100
6298,5106,0.6893156793608083,0.025449026334370496,KNN Imputation,0.7,mean,all,rbf,100,3,1000
1143,5107,0.6893245742526501,0.022251919459272927,KNN Imputation,0.85,median,wk_9_10,rbf,100,5,10
2722,5108,0.6893252154275238,0.02724653295642219,KNN Imputation,0.8,most_frequent,all,rbf,1,5,1000
3634,5109,0.6893272411054665,0.019630593907503165,No Imputation,0.7,most_frequent,wk_9_10,rbf,10,6,1000
9033,5110,0.6893296596150549,0.02331229815443762,KNN Imputation,0.6,median,all,rbf,1,6,10
9366,5111,0.6893352879224401,0.02842032122522246,KNN Imputation,0.7,mean,all,rbf,1,2,100
6677,5112,0.6893358732354631,0.02165196577368288,KNN Imputation,0.95,median,all,rbf,1,3,100
7331,5113,0.6893374883316661,0.023643649895889258,KNN Imputation,0.9,mean,all,rbf,1,6,10
2364,5114,0.6893387605643083,0.022265745657244228,No Imputation,0.6,mean,all,rbf,1,2,1000
2450,5115,0.6893394626785898,0.1015811332956864,KNN Imputation,0.6,mean,all,poly,0.1,6,0.1
9995,5116,0.6893434646885395,0.02160039622813516,No Imputation,0.8,mean,wk_9_10,rbf,10,2,1000
197,5117,0.6893471441522793,0.016708338001570813,KNN Imputation,0.7,mean,wk_10,rbf,100,3,0.01
1566,5118,0.6893487803442457,0.025596910202985716,No Imputation,0.85,median,all,rbf,100,4,100
5128,5119,0.6893488486553355,0.021167165433279077,KNN Imputation,0.7,median,wk_9_10,rbf,1,5,100
7597,5120,0.6893490197764784,0.02747547156547129,No Imputation,0.85,mean,all,rbf,10,3,100
6628,5121,0.6893504226178342,0.025507634103527316,No Imputation,0.9,median,all,rbf,100,5,1000
7659,5122,0.6893526308569928,0.01874946084536541,KNN Imputation,0.9,most_frequent,all,rbf,100,5,1
1178,5123,0.6893546051457919,0.02098055313042172,KNN Imputation,0.85,mean,wk_9_10,rbf,1,5,100
9914,5124,0.6893562263696935,0.025487655389346643,No Imputation,0.8,most_frequent,wk_9_10,rbf,10,2,10
3705,5125,0.6893565193481889,0.022761949354833406,No Imputation,0.95,mean,all,rbf,1,4,10
9971,5126,0.6893603862954352,0.0206833274716028,KNN Imputation,0.85,mean,all,rbf,100,4,1
8109,5127,0.6893632117237065,0.019850629992322257,KNN Imputation,0.9,most_frequent,wk_9_10,rbf,1,2,1
7859,5128,0.6893633872976538,0.027994684723401254,No Imputation,0.9,median,all,rbf,10,5,10
689,5129,0.6893646433311378,0.027350773892467404,KNN Imputation,0.8,most_frequent,all,rbf,0.1,5,10
9642,5130,0.6893664018455145,0.02871387128014042,No Imputation,0.85,median,wk_9_10,rbf,10,5,100
5525,5131,0.689368465926858,0.022016711341727634,No Imputation,0.8,most_frequent,all,rbf,0.1,2,10
6488,5132,0.689370177836172,0.01938044397688818,KNN Imputation,0.7,mean,all,rbf,10,5,100
6945,5133,0.6893756559446979,0.020921275968827133,KNN Imputation,0.6,mean,all,rbf,1,6,1
9108,5134,0.6893790888400917,0.02472728793322005,No Imputation,0.9,median,all,rbf,0.1,2,10
4082,5135,0.6893846015242364,0.027833022139246873,KNN Imputation,0.8,most_frequent,wk_10,linear,100,6,1000
5024,5136,0.6893847079057863,0.11687894567139488,No Imputation,0.8,most_frequent,wk_10,rbf,10,4,10
8369,5137,0.6893866896977153,0.021588460307601802,KNN Imputation,0.8,most_frequent,wk_9_10,rbf,10,3,1000
7529,5138,0.6893887137887695,0.03322097902511327,No Imputation,0.6,median,all,linear,10,5,1
2721,5139,0.6893911176288855,0.04693934866649565,No Imputation,0.95,most_frequent,wk_10,rbf,100,2,0.01
884,5140,0.689391675869317,0.021445805965524183,No Imputation,0.8,most_frequent,all,rbf,100,3,10
1988,5141,0.6894020655480656,0.023339346948053768,No Imputation,0.9,mean,wk_9_10,rbf,100,2,1000
920,5142,0.6894020821813711,0.02850762954592803,No Imputation,0.9,median,wk_9_10,rbf,1,3,1000
6266,5143,0.689403361625776,0.024557884328348434,No Imputation,0.6,most_frequent,all,rbf,100,3,10
3767,5144,0.6894079003111072,0.019302510870981816,KNN Imputation,0.95,median,all,rbf,0.1,2,10
707,5145,0.6894115618098169,0.026716328211269298,No Imputation,0.85,most_frequent,wk_9_10,rbf,1,3,1000
6267,5146,0.6894169785476212,0.11688521038417056,No Imputation,0.6,median,wk_9_10,poly,0.1,2,0.1
7448,5147,0.6894204179928319,0.024830834063640523,KNN Imputation,0.85,median,wk_9_10,rbf,1,2,1000
587,5148,0.6894244395390604,0.06845229561531949,No Imputation,0.8,most_frequent,wk_10,linear,100,3,100
2991,5149,0.6894264562740954,0.022830329787320282,KNN Imputation,0.7,most_frequent,all,rbf,0.1,6,10
6195,5150,0.6894276261741199,0.02470653367093772,No Imputation,0.95,most_frequent,all,rbf,100,2,10
4597,5151,0.6894293034644858,0.017159052064217726,No Imputation,0.6,mean,wk_9_10,rbf,100,5,1
6193,5152,0.6894309464058336,0.022935165456399037,No Imputation,0.85,most_frequent,all,rbf,100,5,10
7042,5153,0.6894310332153529,0.08894638003797424,No Imputation,0.95,mean,all,poly,10,5,100
9577,5154,0.6894348400438881,0.11598075555924449,No Imputation,0.7,most_frequent,all,linear,10,5,0.01
8904,5155,0.6894377026491842,0.057954659903331714,KNN Imputation,0.7,mean,all,linear,0.1,6,0.1
5106,5156,0.6894384035293719,0.02720954815070175,No Imputation,0.85,most_frequent,all,rbf,0.1,3,10
7089,5157,0.6894386335376211,0.021611439460689375,KNN Imputation,0.7,mean,all,rbf,100,3,100
6103,5158,0.6894456187918886,0.025365828070791598,KNN Imputation,0.9,median,all,rbf,1,2,10
4461,5159,0.6894541532863483,0.024777370354295766,KNN Imputation,0.7,median,all,rbf,1,6,10
5769,5160,0.6894550147328689,0.02494197675888792,KNN Imputation,0.9,most_frequent,all,rbf,10,5,1000
8730,5161,0.6894571010879508,0.02257928228086004,KNN Imputation,0.9,median,all,rbf,0.1,2,1000
9812,5162,0.6894632293444509,0.07981583779758553,No Imputation,0.8,most_frequent,all,linear,0.1,3,10
114,5163,0.6894712393576343,0.02718942646331358,KNN Imputation,0.9,mean,all,rbf,1,2,10
4571,5164,0.6894747568689757,0.07225972981918863,No Imputation,0.8,most_frequent,wk_10,linear,100,5,10
306,5165,0.6894749247749304,0.021514255794134546,KNN Imputation,0.7,most_frequent,all,rbf,10,4,1000
6440,5166,0.6894766422214512,0.022412148049319867,KNN Imputation,0.95,mean,wk_9_10,rbf,10,4,100
772,5167,0.6894794104165157,0.01866068650765517,KNN Imputation,0.95,median,wk_9_10,rbf,1,2,1
2235,5168,0.6894796104472214,0.025643080838433932,No Imputation,0.6,most_frequent,all,rbf,10,4,1000
3298,5169,0.6894802125503278,0.025131993408759712,KNN Imputation,0.9,median,all,rbf,0.1,3,1000
976,5170,0.6894802756426563,0.02724851370581429,KNN Imputation,0.95,most_frequent,all,rbf,10,2,100
6605,5171,0.6894842197823111,0.019846285847938953,KNN Imputation,0.8,most_frequent,wk_9_10,rbf,10,5,1
1743,5172,0.6894847438134775,0.026783892651064643,KNN Imputation,0.95,mean,all,rbf,10,3,100
8831,5173,0.6894860612309015,0.021572336815814754,KNN Imputation,0.85,median,wk_9_10,rbf,10,4,1000
7098,5174,0.6894892508443676,0.027400703091757964,KNN Imputation,0.9,mean,wk_9_10,rbf,1,2,100
387,5175,0.6894907861968048,0.017764725166629393,KNN Imputation,0.7,mean,all,rbf,10,4,1
4926,5176,0.689496737972993,0.09843884582585112,No Imputation,0.95,median,wk_10,rbf,1,6,100
711,5177,0.6894979360009194,0.16505052955955185,KNN Imputation,0.9,mean,wk_10,rbf,0.1,6,1000
915,5178,0.6894992490189122,0.023281407435337458,KNN Imputation,0.6,most_frequent,wk_9_10,rbf,100,6,1000
1458,5179,0.6895018204131437,0.024023673910221498,No Imputation,0.7,median,all,rbf,100,2,1000
2248,5180,0.6895023179341891,0.021791852487647482,No Imputation,0.95,most_frequent,wk_9_10,rbf,100,5,10
9521,5181,0.6895041786135108,0.1564844706886159,No Imputation,0.85,mean,wk_10,rbf,10,3,1000
7965,5182,0.6895077860704937,0.025157208749121966,KNN Imputation,0.9,most_frequent,wk_9_10,rbf,100,4,1000
1543,5183,0.689507916181469,0.15977702174289132,KNN Imputation,0.8,median,wk_10,linear,100,6,10
775,5184,0.6895096088829442,0.024791365236555857,No Imputation,0.9,most_frequent,all,rbf,100,5,10
4994,5185,0.6895134784084277,0.02504810151740633,KNN Imputation,0.85,median,all,rbf,10,5,1000
2446,5186,0.689515588001485,0.024203064397876044,KNN Imputation,0.6,most_frequent,all,rbf,100,5,1000
6102,5187,0.6895161280939414,0.07365101000432422,KNN Imputation,0.85,mean,wk_9_10,poly,0.01,5,0.01
9113,5188,0.6895181389693804,0.02046619911579423,No Imputation,0.6,mean,all,rbf,10,6,1
3711,5189,0.6895186654254029,0.026885699224442908,KNN Imputation,0.85,mean,all,rbf,0.1,2,1000
5998,5190,0.6895196937787647,0.02924743477749948,No Imputation,0.8,mean,all,rbf,0.1,3,10
4745,5191,0.689521006697111,0.02374645517441384,KNN Imputation,0.7,mean,wk_9_10,rbf,100,6,100
9026,5192,0.689527348399601,0.02268267028869071,KNN Imputation,0.95,most_frequent,all,rbf,1,6,1000
3066,5193,0.6895276371555662,0.02168573648281914,KNN Imputation,0.85,median,wk_9_10,rbf,100,4,10
551,5194,0.6895352704420031,0.024208699097177423,No Imputation,0.9,most_frequent,all,rbf,10,2,10
78,5195,0.6895375247025172,0.024569714681119337,KNN Imputation,0.7,median,all,rbf,10,5,10
7821,5196,0.6895395203141154,0.02296864180315647,KNN Imputation,0.8,mean,wk_9_10,rbf,10,3,100
8127,5197,0.6895484481420173,0.024796311267270624,No Imputation,0.7,mean,wk_9_10,rbf,10,5,10
7206,5198,0.6895486124127912,0.08620589072289199,KNN Imputation,0.6,mean,all,poly,10,6,1000
5777,5199,0.689549613725508,0.1368173495504547,No Imputation,0.95,mean,all,rbf,0.01,3,0.01
8669,5200,0.6895524128795452,0.024894000284881198,No Imputation,0.9,most_frequent,all,rbf,1,6,100
2210,5201,0.689555235412321,0.021422241502649316,No Imputation,0.7,most_frequent,wk_9_10,rbf,100,3,100
5307,5202,0.6895563909314875,0.0244280758538891,No Imputation,0.6,mean,all,rbf,10,5,1000
8648,5203,0.6895639673792269,0.02903282118778465,KNN Imputation,0.7,median,wk_9_10,rbf,100,2,1000
3507,5204,0.689568828786908,0.12987453268906018,No Imputation,0.85,mean,wk_9_10,linear,10,5,0.1
9844,5205,0.6895701292921675,0.08105517556210301,No Imputation,0.7,median,all,poly,0.1,2,100
5044,5206,0.6895715832946507,0.012533820121529647,No Imputation,0.85,mean,wk_9_10,rbf,100,4,0.01
7713,5207,0.6895749808693574,0.02717725117177684,KNN Imputation,0.6,mean,wk_9_10,rbf,100,6,100
9160,5208,0.6895753433213901,0.023866647574881543,KNN Imputation,0.7,median,wk_9_10,rbf,10,5,1000
72,5209,0.6895797209323821,0.024304953802555627,KNN Imputation,0.8,most_frequent,all,rbf,0.1,3,10
9833,5210,0.6895797919751586,0.1556576537885842,No Imputation,0.6,median,wk_9_10,rbf,0.1,4,1
4070,5211,0.6895811912807492,0.024295535959090217,No Imputation,0.85,most_frequent,wk_9_10,rbf,10,3,10
7838,5212,0.6895898652371375,0.02814520720024275,KNN Imputation,0.9,mean,all,rbf,100,5,100
4482,5213,0.6895964621415032,0.01837978132127994,KNN Imputation,0.9,mean,wk_9_10,rbf,100,2,1
8677,5214,0.6895971574526942,0.02138938411241939,KNN Imputation,0.95,most_frequent,all,rbf,10,2,1
1605,5215,0.6895980354788187,0.020861914763170668,No Imputation,0.95,most_frequent,all,rbf,0.1,5,1
8442,5216,0.6896005864031853,0.021162361579234762,No Imputation,0.7,mean,all,rbf,10,2,100
3811,5217,0.6896020535489491,0.06764338854803806,No Imputation,0.85,mean,wk_10,rbf,0.1,2,1
4903,5218,0.6896028272454253,0.015370428170519148,No Imputation,0.8,median,wk_9_10,rbf,100,3,1
1914,5219,0.6896030575056532,0.019678435114512418,KNN Imputation,0.95,mean,all,rbf,0.1,2,1
1180,5220,0.6896075543206468,0.022569686035645596,No Imputation,0.6,mean,wk_9_10,rbf,100,2,1000
4243,5221,0.6896078635680422,0.2899245126523904,No Imputation,0.9,mean,wk_9_10,poly,1,2,10
7508,5222,0.6896102947038151,0.025425271067274838,KNN Imputation,0.95,most_frequent,wk_9_10,rbf,10,5,10
2317,5223,0.6896103204912971,0.08628147413887603,No Imputation,0.9,most_frequent,wk_9_10,linear,0.01,4,1
7373,5224,0.6896123783996804,0.01628946064502771,KNN Imputation,0.85,median,all,rbf,10,6,1
5002,5225,0.6896126254763641,0.022880042120358185,No Imputation,0.6,mean,wk_9_10,rbf,100,3,10
4382,5226,0.6896127993949015,0.026790399608101072,No Imputation,0.85,most_frequent,wk_9_10,rbf,100,3,10
4858,5227,0.6896169637072709,0.024489947938984836,KNN Imputation,0.9,mean,wk_9_10,rbf,10,3,10
734,5228,0.6896180267411658,0.018830921710657967,KNN Imputation,0.9,most_frequent,wk_9_10,rbf,100,4,1
9732,5229,0.6896187904661497,0.2564310955883573,No Imputation,0.6,mean,wk_9_10,rbf,0.1,5,1000
719,5230,0.6896215636265489,0.024229990675593914,KNN Imputation,0.7,median,all,rbf,100,3,100
7338,5231,0.6896225093259389,0.023995679427731426,KNN Imputation,0.8,most_frequent,wk_9_10,rbf,1,2,1
9642,5232,0.6896334983637752,0.017687715650505923,KNN Imputation,0.85,median,all,rbf,1,5,1
5997,5233,0.6896360420480071,0.06484682730771082,KNN Imputation,0.6,most_frequent,wk_10,linear,10,4,100
1805,5234,0.6896422593151106,0.024974248962769036,No Imputation,0.8,mean,all,rbf,100,6,100
4584,5235,0.6896443715784997,0.02115435899098459,KNN Imputation,0.85,median,wk_9_10,rbf,1,3,1000
806,5236,0.6896454187422836,0.023378555988571165,No Imputation,0.8,median,wk_9_10,rbf,100,5,100
3169,5237,0.6896483791060705,0.023993096285386376,No Imputation,0.85,most_frequent,all,rbf,100,2,1000
2788,5238,0.6896503728970005,0.027872015945369477,No Imputation,0.8,most_frequent,wk_9_10,rbf,100,4,1000
9457,5239,0.6896510927051158,0.11334074262266651,No Imputation,0.95,mean,wk_10,rbf,10,4,100
6914,5240,0.68965230600593,0.23103123348219992,No Imputation,0.95,mean,all,rbf,0.01,6,100
4206,5241,0.6896535932564911,0.021974251804134228,No Imputation,0.85,most_frequent,wk_9_10,rbf,100,2,1
7889,5242,0.6896548751818867,0.029108381567864605,No Imputation,0.8,mean,all,rbf,10,3,1000
7609,5243,0.6896590534211869,0.02177677334246339,KNN Imputation,0.8,mean,wk_9_10,rbf,1,5,1000
